origin,timestamp,on_tour,code
SEP1909,01/24/2014 10:11:24,,RLBUB
SEP1910,01/24/2014 10:11:48,,FLBDA
SEP1911,01/24/2014 10:11:49,,FLBFN
SEP1912,01/24/2014 10:11:53,,FAAFN
SEP1913,01/24/2014 10:11:54,,FABDA
SEP1914,01/24/2014 10:11:57,,FPUFN
SEP1915,01/24/2014 10:12:02,,RPHFN
SEP1916,01/24/2014 10:12:06,,FPLFN
SEP1917,01/24/2014 10:12:12,,MPBFN
SEP1918,01/24/2014 10:12:22,,HL
SEP1919,01/24/2014 10:12:32,,FFO
SEP1920,01/24/2014 10:12:33,,FAADA
SEP1921,01/24/2014 10:12:35,,FLAFN
SEP1922,01/24/2014 10:12:43,,RFTDA
SEP1923,01/24/2014 10:12:48,,HL
SEP1924,01/24/2014 10:12:54,,RMMDA
SEP1925,01/24/2014 10:12:55,,YSM
SEP1926,01/24/2014 10:12:56,,XHHDA
SEP1927,01/24/2014 10:13:01,,XBBFN
SEP1928,01/24/2014 10:13:07,,RMODA
SEP1929,01/24/2014 10:13:11,,FMIDA
SEP1930,01/24/2014 10:13:12,,RLADA
SEP1931,01/24/2014 10:13:14,,RLBDA
SEP1932,01/24/2014 10:13:19,,SAS
SEP1933,01/24/2014 10:13:25,,FLBFN
SEP1934,01/24/2014 10:13:31,,RABFN
SEP1935,01/24/2014 10:13:38,,HL
SEP1936,01/24/2014 10:13:45,,RAAFN
SEP1937,01/24/2014 10:13:47,,FFO
SEP1938,01/24/2014 10:13:47,,SAS
SEP1939,01/24/2014 10:13:52,,RLAFN
SEP1940,01/24/2014 10:13:54,,SAS
SEP1941,01/24/2014 10:13:55,,FFO
SEP1942,01/24/2014 10:14:02,,OVP
SEP1943,01/24/2014 10:14:09,,IVP
SEP1944,01/24/2014 10:14:23,,FAAFN
SEP1945,01/24/2014 10:14:31,,FCIFN WST
SEP1946,01/24/2014 10:14:39,,FCHFN STFLOWER
SEP1947,01/24/2014 10:14:41,,RFHFN
SEP1948,01/24/2014 10:14:56,,CF FNWH HANDLE ST FLOWERS
SEP1949,01/24/2014 10:15:07,,MPWFN
SEP1950,01/24/2014 10:15:25,,RPBFN
SEP1951,01/24/2014 10:15:27,,YWW/SF
SEP1952,01/24/2014 10:15:28,,XHHFN
SEP1953,01/24/2014 10:15:34,,RFSFN
SEP1954,01/24/2014 10:15:44,,RPLFN
SEP1955,01/24/2014 10:15:45,,RLAFN
SEP1956,01/24/2014 10:15:49,,FFO
SEP1957,01/24/2014 10:15:55,,FFAFN
SEP1958,01/24/2014 10:16:04,,NFLAFN
SEP1959,01/24/2014 10:16:23,,HX F
SEP1960,01/24/2014 10:16:24,,RAAFN
SEP1961,01/24/2014 10:16:33,,HL B
SEP1962,01/24/2014 10:16:51,,OVP
SEP1963,01/24/2014 10:16:56,,IVP
SEP1964,01/24/2014 10:17:04,,HX
SEP1965,01/24/2014 10:17:05,,IVP
SEP1966,01/24/2014 10:17:07,,OVP
SEP1967,01/24/2014 10:17:23,,STEMZ
SEP1968,01/24/2014 10:17:24,,FABDU
SEP1969,01/24/2014 10:17:26,,FABDT
SEP1970,01/24/2014 10:17:27,,FLBDU
SEP1971,01/24/2014 10:17:28,,FAADT
SEP1972,01/24/2014 10:17:34,,IVP WT
SEP1973,01/24/2014 10:17:34,,RMMDT
SEP1974,01/24/2014 10:17:53,,YSM
SEP1975,01/24/2014 10:17:54,,XHHDT
SEP1976,01/24/2014 10:18:00,,XBBVE
SEP1977,01/24/2014 10:18:01,,RMODT
SEP1978,01/24/2014 10:18:25,,OVP
SEP1979,01/24/2014 10:18:39,,RMMDT
SEP1980,01/24/2014 10:18:55,,IVP
SEP1981,01/24/2014 10:19:11,,RLBDU
SEP1982,01/24/2014 10:20:23,,YSM
SEP1983,01/24/2014 10:20:24,,XHHDT
SEP1984,01/24/2014 10:20:26,,XBBFN
SEP1985,01/24/2014 10:20:29,,XBBVE
SEP1986,01/24/2014 10:20:32,,RABFN
SEP1987,01/24/2014 10:20:35,,RABVE
SEP1988,01/24/2014 10:20:53,,RMODT
SEP1989,01/24/2014 10:20:57,,RMMDT
SEP1990,01/24/2014 10:21:00,,RMODT
SEP1991,01/24/2014 10:22:52,,YWE/SF
SEP1992,01/24/2014 10:22:54,,XHHDT
SEP1993,01/24/2014 10:22:57,,XBBFNVE
SEP1994,01/24/2014 10:23:06,,FLADT
SEP1995,01/24/2014 10:23:09,,FAAFN
SEP1996,01/24/2014 10:23:11,,FAAVE
SEP1997,01/24/2014 10:23:13,,FLAVE
SEP1998,01/24/2014 10:23:14,,FLAFN
SEP1999,01/24/2014 10:23:30,,OVP
SEP2000,01/24/2014 10:23:30,,O
SEP2001,01/24/2014 10:24:08,,I
SEP2002,01/24/2014 10:24:08,,IVP WT
SEP2003,01/24/2014 10:24:59,,RLAFN
SEP2004,01/24/2014 10:25:01,,RAAFN
SEP2005,01/24/2014 10:25:03,,RLAFN
SEP2006,01/24/2014 10:25:12,,AMMDTDP
SEP2007,01/24/2014 10:25:15,,OVP
SEP2008,01/24/2014 10:25:24,,YSF
SEP2009,01/24/2014 10:25:25,,XHHDT
SEP2010,01/24/2014 10:25:27,,XAAVE
SEP2011,01/24/2014 10:25:28,,XBBFN
SEP2012,01/24/2014 10:25:34,,OVP
SEP2013,01/24/2014 10:26:10,,FLADT
SEP2014,01/24/2014 10:26:11,,FLBDT
SEP2015,01/24/2014 10:26:13,,FLADP
SEP2016,01/24/2014 10:26:15,,FLBDP
SEP2017,01/24/2014 10:26:19,,OVP
SEP2018,01/24/2014 10:26:19,,O
SEP2019,01/24/2014 10:27:24,,I
SEP2020,01/24/2014 10:27:26,,O
SEP2021,01/24/2014 10:28:27,,I
SEP2022,01/24/2014 10:28:28,,MPWMR
SEP2023,01/24/2014 10:28:35,,IVP
SEP2024,01/24/2014 10:28:39,,XBBFN
SEP2025,01/24/2014 10:28:40,,XHHMR
SEP2026,01/24/2014 10:28:52,,XCCOP
SEP2027,01/24/2014 10:29:00,,RABOP
SEP2028,01/24/2014 10:29:27,,RLBOP
SEP2029,01/24/2014 10:29:51,,ASMKJDT
SEP2030,01/24/2014 10:30:05,,FLAMR
SEP2031,01/24/2014 10:30:14,,O
SEP2032,01/24/2014 10:30:23,,YNA
SEP2033,01/24/2014 10:30:25,,XNA
SEP2034,01/24/2014 10:30:56,,APHKJDT
SEP2035,01/24/2014 10:30:59,,APWDTKJ
IGO0290,01/24/2014 10:35:53,,AINFNMR
IGO0291,01/24/2014 10:36:15,,PQH YTT 3MRFN
IGO0292,01/24/2014 10:36:23,,PFN YSI NFMR 3QH
IGO0293,01/24/2014 10:36:32,,PMR YSI NFFN 3QH
IGO0294,01/24/2014 10:36:36,,AEM
SEP2036,01/24/2014 10:36:59,,AESDPMR FAV
SEP2037,01/24/2014 10:37:00,,I
SEP2038,01/24/2014 10:37:01,,IVP
IGO0295,01/24/2014 10:37:35,,AFPFNPV
IGO0296,01/24/2014 10:37:41,,PPV YSF 0FN
IGO0297,01/24/2014 10:37:54,,*N* F:WH PART ii
IGO0298,01/24/2014 10:37:54,,YFISK
IGO0299,01/24/2014 10:37:54,,X
SEP2039,01/24/2014 10:38:21,,C TO IGO PSION
IGO0300,01/24/2014 10:38:21,,HS BD
IGO0301,01/24/2014 10:38:41,,FABFN
IGO0302,01/24/2014 10:38:58,,RLBFN
IGO0303,01/24/2014 10:39:16,,FABKH
IGO0304,01/24/2014 10:39:17,,FABTJ
IGO0305,01/24/2014 10:39:20,,FABLO
IGO0306,01/24/2014 10:39:22,,FAAKH
IGO0307,01/24/2014 10:39:24,,FAATJ
IGO0308,01/24/2014 10:39:26,,FAALO
IGO0309,01/24/2014 10:39:29,,FFCTJ
IGO0310,01/24/2014 10:39:31,,FFTTJ
IGO0311,01/24/2014 10:39:54,,FFTKH
IGO0312,01/24/2014 10:39:59,,OVP
IGO0313,01/24/2014 10:40:23,,FLAKH
IGO0314,01/24/2014 10:40:23,,FLATJ
IGO0315,01/24/2014 10:40:23,,FLALO
IGO0316,01/24/2014 10:40:25,,FLBKH
IGO0317,01/24/2014 10:40:25,,FLBTJ
IGO0318,01/24/2014 10:40:25,,FLBLO
IGO0319,01/24/2014 10:40:27,,FABDA
IGO0320,01/24/2014 10:40:39,,YTT
IGO0321,01/24/2014 10:40:39,,XBBDA
IGO0322,01/24/2014 10:40:59,,RLBDA
IGO0323,01/24/2014 10:41:13,,SDR
IGO0324,01/24/2014 10:41:37,,CL DSH WATEHOLE
IGO0325,01/24/2014 10:42:06,,FABDT
IGO0326,01/24/2014 10:42:08,,FABFN
IGO0327,01/24/2014 10:42:10,,AMMDTFN
IGO0328,01/24/2014 10:42:11,,FABDG
IGO0329,01/24/2014 10:42:15,,FABDP
IGO0330,01/24/2014 10:42:17,,HS BBD
IGO0331,01/24/2014 10:42:18,,FAAFN
IGO0332,01/24/2014 10:42:19,,FAADT
IGO0333,01/24/2014 10:42:21,,FAADG
IGO0334,01/24/2014 10:42:24,,FAADP
IGO0335,01/24/2014 10:42:33,,FGRDP
IGO0336,01/24/2014 10:42:40,,FMIDT
IGO0337,01/24/2014 10:42:43,,RMMDT
IGO0338,01/24/2014 10:42:52,,YSM/SF
IGO0339,01/24/2014 10:42:54,,XHHDTFN
IGO0340,01/24/2014 10:43:08,,XAADGDP
IGO0341,01/24/2014 10:43:55,,RMODT
IGO0342,01/24/2014 10:44:01,,AMMDTFN
IGO0343,01/24/2014 10:44:02,,SAS
IGO0344,01/24/2014 10:44:11,,SAM
IGO0345,01/24/2014 10:44:21,,SAM
IGO0346,01/24/2014 10:44:25,,FFO
IGO0347,01/24/2014 10:44:37,,FFTFN
IGO0348,01/24/2014 10:44:42,,FFO
IGO0349,01/24/2014 10:44:57,,RVTFN
IGO0350,01/24/2014 10:44:58,,SAS
IGO0351,01/24/2014 10:45:00,,RFTFN
IGO0352,01/24/2014 10:45:17,,RLADT
IGO0353,01/24/2014 10:45:24,,YWW
IGO0354,01/24/2014 10:45:28,,XAADPDGFN
IGO0355,01/24/2014 10:45:29,,XBBDT
IGO0356,01/24/2014 10:45:30,,SAS
IGO0357,01/24/2014 10:45:39,,FPIFN
IGO0358,01/24/2014 10:45:46,,AMIDGDP
IGO0359,01/24/2014 10:45:48,,AMIDPDG
IGO0360,01/24/2014 10:45:51,,RLAFN
IGO0361,01/24/2014 10:45:58,,SAS
IGO0362,01/24/2014 10:46:01,,RLBDT
IGO0363,01/24/2014 10:46:03,,RLBFN
IGO0364,01/24/2014 10:46:08,,FLADP
IGO0365,01/24/2014 10:46:10,,FLBDG
IGO0366,01/24/2014 10:46:12,,FABFN
IGO0367,01/24/2014 10:46:19,,AFODP D
IGO0368,01/24/2014 10:46:24,,FFO
IGO0369,01/24/2014 10:46:26,,SAS
IGO0370,01/24/2014 10:46:39,,HS B
IGO0371,01/24/2014 10:46:40,,FLBDP
IGO0372,01/24/2014 10:46:41,,FLBDG
IGO0373,01/24/2014 10:46:44,,RLBFN
IGO0374,01/24/2014 10:46:46,,HC D
IGO0375,01/24/2014 10:46:54,,HX
IGO0376,01/24/2014 10:46:57,,SAS
IGO0377,01/24/2014 10:47:05,,FABVE
IGO0378,01/24/2014 10:47:22,,FAAVE
IGO0379,01/24/2014 10:47:29,,RCIVE RA
IGO0380,01/24/2014 10:47:34,,FCHVE RA
IGO0381,01/24/2014 10:47:52,,FCTVE RA
IGO0382,01/24/2014 10:47:55,,YSC/FFRA
IGO0383,01/24/2014 10:47:58,,XBBVE
IGO0384,01/24/2014 10:48:07,,XCCFNUBQH
IGO0385,01/24/2014 10:48:49,,HFRA IIII
IGO0386,01/24/2014 10:49:02,,FFTVE
IGO0387,01/24/2014 10:49:13,,FCIVE RA
IGO0388,01/24/2014 10:49:24,,FCHVE RA
IGO0389,01/24/2014 10:49:35,,PQH YTT 3DG
IGO0390,01/24/2014 10:49:44,,RGNVE
IGO0391,01/24/2014 10:49:51,,FCHVE RA
IGO0392,01/24/2014 10:50:21,,HL
IGO0393,01/24/2014 10:50:22,,RABUB
IGO0394,01/24/2014 10:50:23,,FLAVE
IGO0395,01/24/2014 10:50:23,,FLBUB
IGO0396,01/24/2014 10:50:24,,YTT
IGO0397,01/24/2014 10:50:31,,XBBVE
IGO0398,01/24/2014 10:50:32,,XCCUB
IGO0399,01/24/2014 10:50:39,,HL
IGO0400,01/24/2014 10:50:59,,HC ILI
IGO0401,01/24/2014 10:51:05,,SAS
IGO0402,01/24/2014 10:51:13,,FLBVE
IGO0403,01/24/2014 10:51:18,,FABDU
IGO0404,01/24/2014 10:51:20,,FAADU
IGO0405,01/24/2014 10:51:32,,FABX1
IGO0406,01/24/2014 10:51:32,,FLADU WT
IGO0407,01/24/2014 10:51:34,,FABX2
IGO0408,01/24/2014 10:51:37,,FMIX1
IGO0409,01/24/2014 10:51:38,,RMMX1
IGO0410,01/24/2014 10:52:02,,RLBDU
IGO0411,01/24/2014 10:52:05,,RMOX1
IGO0412,01/24/2014 10:52:09,,AVEFNDU
IGO0413,01/24/2014 10:52:22,,RLAON
IGO0414,01/24/2014 10:52:25,,FLAX2
IGO0415,01/24/2014 10:52:27,,RLBON
IGO0416,01/24/2014 10:52:30,,RLAAXJ
IGO0417,01/24/2014 10:52:31,,RLAXJ
IGO0418,01/24/2014 10:52:34,,SAN
IGO0419,01/24/2014 10:52:41,,HS I
IGO0420,01/24/2014 10:52:49,,RAAX4
IGO0421,01/24/2014 10:52:51,,RLAX4
IGO0422,01/24/2014 10:53:33,,O
IGO0423,01/24/2014 10:54:15,,C XBBDADTON AT SOME POINT
IGO0424,01/24/2014 10:55:00,,I
IGO0425,01/24/2014 10:55:01,,IVP
IGO0426,01/24/2014 10:55:06,,C XBBFN
IGO0427,01/24/2014 10:55:19,,OVP
IGO0428,01/24/2014 10:55:20,,IVP
IGO0429,01/24/2014 10:55:22,,YTT
IGO0430,01/24/2014 10:55:23,,XBBFN
IGO0431,01/24/2014 10:55:41,,XCCPCDG
IGO0432,01/24/2014 10:55:45,,OVP
IGO0433,01/24/2014 10:55:48,,IVP
IGO0434,01/24/2014 10:55:59,,HH
IGO0435,01/24/2014 10:56:13,,AMMPCDG
IGO0436,01/24/2014 10:56:28,,HL
IGO0437,01/24/2014 10:56:33,,AINUBFY
IGO0438,01/24/2014 10:56:39,,HL
IGO0439,01/24/2014 10:56:42,,RABQM
IGO0440,01/24/2014 10:56:52,,FAAQM
IGO0441,01/24/2014 10:56:54,,FAAFN
IGO0442,01/24/2014 10:56:57,,FFCQM
IGO0443,01/24/2014 10:57:01,,APWQMFN FAV
IGO0444,01/24/2014 10:57:04,,MPWFN
IGO0445,01/24/2014 10:57:06,,MPBFN
IGO0446,01/24/2014 10:57:09,,APBQMFN
IGO0447,01/24/2014 10:57:11,,RLAQM
IGO0448,01/24/2014 10:57:16,,MPWFN
IGO0449,01/24/2014 10:57:19,,RAAQM
IGO0450,01/24/2014 10:57:29,,MPWQM
IGO0451,01/24/2014 10:57:50,,RLAFN
IGO0452,01/24/2014 10:57:53,,RSMQM
IGO0453,01/24/2014 10:57:57,,YSP
IGO0454,01/24/2014 10:57:58,,XHHQM
IGO0455,01/24/2014 10:58:03,,XBBFNXM
IGO0456,01/24/2014 10:58:08,,MPWQM
IGO0457,01/24/2014 10:58:18,,MPBQM
IGO0458,01/24/2014 10:58:31,,FPBQM
IGO0459,01/24/2014 10:58:46,,RPLQM BACK
IGO0460,01/24/2014 10:58:50,,MPWQM
IGO0461,01/24/2014 10:58:54,,RABUB
IGO0462,01/24/2014 10:59:01,,RAAUB
IGO0463,01/24/2014 10:59:08,,FPBQM
IGO0464,01/24/2014 10:59:25,,SAS
IGO0465,01/24/2014 10:59:31,,AFIQMUB
IGO0466,01/24/2014 10:59:37,,FLAQM
IGO0467,01/24/2014 10:59:39,,FLAUB
IGO0468,01/24/2014 10:59:40,,SAS
IGO0469,01/24/2014 10:59:50,,FLBUB
IGO0470,01/24/2014 10:59:53,,FLBQM
IGO0471,01/24/2014 10:59:59,,OVP
IGO0472,01/24/2014 11:00:09,,FABDQ
IGO0473,01/24/2014 11:00:11,,FAADQ
IGO0474,01/24/2014 11:00:14,,FABFN
IGO0475,01/24/2014 11:00:24,,MPWDQ
IGO0476,01/24/2014 11:00:29,,YSP
IGO0477,01/24/2014 11:00:31,,XHHDQ
IGO0478,01/24/2014 11:00:32,,XBBFN
IGO0479,01/24/2014 11:00:36,,RLBFN
IGO0480,01/24/2014 11:00:55,,FLADQ
IGO0481,01/24/2014 11:01:12,,OVP
IGO0482,01/24/2014 11:01:19,,IVP
IGO0483,01/24/2014 11:01:20,,FFO
IGO0484,01/24/2014 11:01:42,,OVP
IGO0485,01/24/2014 11:01:54,,IVP
IGO0486,01/24/2014 11:01:59,,HB
IGO0487,01/24/2014 11:02:03,,HL
IGO0488,01/24/2014 11:02:04,,SAM
IGO0489,01/24/2014 11:02:05,,SAS
IGO0490,01/24/2014 11:02:09,,SAS
IGO0491,01/24/2014 11:02:36,,HS BD
IGO0492,01/24/2014 11:02:46,,SUR
IGO0493,01/24/2014 11:02:53,,YWS
IGO0494,01/24/2014 11:03:19,,XCCON
IGO0495,01/24/2014 11:03:20,,HL
IGO0496,01/24/2014 11:03:56,,HS BBD
IGO0497,01/24/2014 11:03:58,,*X2=ON
IGO0498,01/24/2014 11:04:27,,HC D
IGO0499,01/24/2014 11:04:30,,HS B
IGO0500,01/24/2014 11:04:32,,RABON
IGO0501,01/24/2014 11:04:39,,HC B
IGO0502,01/24/2014 11:04:40,,RAAON
IGO0503,01/24/2014 11:04:44,,RCION SK
IGO0504,01/24/2014 11:05:00,,C POOP ON KST
IGO0505,01/24/2014 11:05:07,,SAS
IGO0506,01/24/2014 11:05:23,,HS I
IGO0507,01/24/2014 11:05:24,,YFISK
IGO0508,01/24/2014 11:05:26,,XAAON
IGO0509,01/24/2014 11:05:34,,RLAON
IGO0510,01/24/2014 11:05:44,,HC B
IGO0511,01/24/2014 11:05:45,,RLBON
IGO0512,01/24/2014 11:06:01,,HC IBD
IGO0513,01/24/2014 11:06:06,,HL
IGO0514,01/24/2014 11:06:07,,HS
IGO0515,01/24/2014 11:07:51,,HC BIBIBBII
IGO0516,01/24/2014 11:07:53,,HS B
IGO0517,01/24/2014 11:07:54,,YFISK
IGO0518,01/24/2014 11:08:27,,XCCVE
IGO0519,01/24/2014 11:08:32,,HC B
IGO0520,01/24/2014 11:08:39,,AEU FAV
IGO0521,01/24/2014 11:09:06,,HC BBID
IGO0522,01/24/2014 11:09:21,,HS BBBBD
IGO0523,01/24/2014 11:09:32,,OVP
IGO0524,01/24/2014 11:09:34,,IVP
IGO0525,01/24/2014 11:09:39,,RABVE
IGO0526,01/24/2014 11:09:48,,FAVVE
IGO0527,01/24/2014 11:09:49,,RAAVE
IGO0528,01/24/2014 11:09:50,,FLAVE
IGO0529,01/24/2014 11:09:53,,FABDA
IGO0530,01/24/2014 11:10:02,,FVT
IGO0531,01/24/2014 11:10:04,,FVT
IGO0532,01/24/2014 11:10:06,,RLBDA
IGO0533,01/24/2014 11:10:09,,RALVE
IGO0534,01/24/2014 11:10:11,,RAAVE
IGO0535,01/24/2014 11:10:23,,YTT
IGO0536,01/24/2014 11:10:24,,XBBVE
IGO0537,01/24/2014 11:10:38,,OVP
IGO0538,01/24/2014 11:10:44,,IVP
IGO0539,01/24/2014 11:10:49,,STELC
IGO0540,01/24/2014 11:10:50,,OVP
IGO0541,01/24/2014 11:10:52,,SLELC
IGO0542,01/24/2014 11:10:56,,IVP
IGO0543,01/24/2014 11:11:08,,C POOP
IGO0544,01/24/2014 11:11:58,,STELC
IGO0545,01/24/2014 11:12:05,,HFLC
IGO0546,01/24/2014 11:12:18,,HC I
IGO0547,01/24/2014 11:12:19,,OVP
IGO0548,01/24/2014 11:12:24,,IVP
IGO0549,01/24/2014 11:12:36,,HC I
IGO0550,01/24/2014 11:12:38,,RABPC
IGO0551,01/24/2014 11:12:40,,RAAPC
IGO0552,01/24/2014 11:12:42,,RMMPC
IGO0553,01/24/2014 11:12:53,,YSM/FFLC
IGO0554,01/24/2014 11:12:55,,XHHPC
IGO0555,01/24/2014 11:13:11,,HC I
IGO0556,01/24/2014 11:13:12,,RMOPC
IGO0557,01/24/2014 11:13:17,,FAVPC
IGO0558,01/24/2014 11:13:34,,HC I
IGO0559,01/24/2014 11:13:37,,RLAPC
IGO0560,01/24/2014 11:13:39,,RAAPC
IGO0561,01/24/2014 11:13:40,,RLAPC
IGO0562,01/24/2014 11:13:46,,HC I
IGO0563,01/24/2014 11:13:59,,ASPKJDA
IGO0564,01/24/2014 11:14:03,,ASDKJDA
IGO0565,01/24/2014 11:14:04,,HC I
IGO0566,01/24/2014 11:14:09,,ASTKJDA
IGO0567,01/24/2014 11:14:14,,HC I
IGO0568,01/24/2014 11:14:50,,HC IFI
IGO0569,01/24/2014 11:14:50,,SAS
IGO0570,01/24/2014 11:15:05,,HC ID
IGO0571,01/24/2014 11:15:13,,ASDKJXX
IGO0572,01/24/2014 11:15:24,,YTT
IGO0573,01/24/2014 11:15:30,,XCCDU
IGO0574,01/24/2014 11:15:31,,SLELC
IGO0575,01/24/2014 11:15:32,,FVT
IGO0576,01/24/2014 11:15:56,,FVT
IGO0577,01/24/2014 11:15:59,,FVTDU
IGO0578,01/24/2014 11:16:01,,FALDU
IGO0579,01/24/2014 11:16:05,,FVTDU
IGO0580,01/24/2014 11:16:06,,FVT
IGO0581,01/24/2014 11:16:07,,SAS
IGO0582,01/24/2014 11:16:13,,FVT
IGO0583,01/24/2014 11:16:13,,FVT
IGO0584,01/24/2014 11:16:15,,FVT
IGO0585,01/24/2014 11:16:16,,FVT
IGO0586,01/24/2014 11:16:31,,FABDU
IGO0587,01/24/2014 11:16:32,,RLBDU
IGO0588,01/24/2014 11:16:56,,HFXF
IGO0589,01/24/2014 11:17:23,,HS BD
IGO0590,01/24/2014 11:17:43,,FVT
IGO0591,01/24/2014 11:17:44,,FVT
IGO0592,01/24/2014 11:17:52,,RABPV
IGO0593,01/24/2014 11:17:54,,YTT
IGO0594,01/24/2014 11:17:56,,XBBPV
IGO0595,01/24/2014 11:18:02,,RAAPV
IGO0596,01/24/2014 11:18:03,,FLAPV
IGO0597,01/24/2014 11:18:04,,FVT
IGO0598,01/24/2014 11:18:06,,RAAPV
IGO0599,01/24/2014 11:18:07,,FVT
IGO0600,01/24/2014 11:18:09,,RFIPV
IGO0601,01/24/2014 11:18:12,,RLAPV
IGO0602,01/24/2014 11:18:17,,FLBPV
IGO0603,01/24/2014 11:18:34,,FABDA
IGO0604,01/24/2014 11:18:58,,CL COL
IGO0605,01/24/2014 11:19:06,,FAADU
IGO0606,01/24/2014 11:19:08,,FLADU
IGO0607,01/24/2014 11:19:28,,FLBDU
IGO0608,01/24/2014 11:19:30,,FVT
IGO0609,01/24/2014 11:19:31,,FVT
IGO0610,01/24/2014 11:19:34,,FVTDA
IGO0611,01/24/2014 11:19:40,,RLBDA WT
IGO0612,01/24/2014 11:19:42,,FABDA
IGO0613,01/24/2014 11:19:46,,FAADA
IGO0614,01/24/2014 11:19:48,,FINDA
IGO0615,01/24/2014 11:19:55,,FVTDA
IGO0616,01/24/2014 11:19:58,,RMMDA
IGO0617,01/24/2014 11:20:04,,FVTDA
IGO0618,01/24/2014 11:20:06,,RMODA
IGO0619,01/24/2014 11:20:12,,RMMDA
IGO0620,01/24/2014 11:20:13,,RMODA
IGO0621,01/24/2014 11:20:21,,YSI
IGO0622,01/24/2014 11:20:23,,XNFDA
IGO0623,01/24/2014 11:20:28,,XCCDU
IGO0624,01/24/2014 11:20:31,,FFPDA
IGO0625,01/24/2014 11:20:46,,FISDA
IGO0626,01/24/2014 11:20:48,,FMIDA
IGO0627,01/24/2014 11:20:52,,SAS
IGO0628,01/24/2014 11:20:57,,FFO
IGO0629,01/24/2014 11:21:13,,HB
IGO0630,01/24/2014 11:21:14,,FFO
IGO0631,01/24/2014 11:21:22,,RLADA
IGO0632,01/24/2014 11:21:23,,SAS
IGO0633,01/24/2014 11:21:29,,HB
IGO0634,01/24/2014 11:21:35,,FFO
IGO0635,01/24/2014 11:21:40,,AES FAV
IGO0636,01/24/2014 11:21:41,,SAS
IGO0637,01/24/2014 11:21:50,,HB
IGO0638,01/24/2014 11:21:52,,RLBDA
IGO0639,01/24/2014 11:21:53,,FFO
IGO0640,01/24/2014 11:21:56,,RABFN
IGO0641,01/24/2014 11:22:09,,SAS
IGO0642,01/24/2014 11:22:12,,FAVFN
IGO0643,01/24/2014 11:22:13,,SAS
IGO0644,01/24/2014 11:22:19,,RABBI
IGO0645,01/24/2014 11:22:22,,FVTBI
IGO0646,01/24/2014 11:22:25,,SAS
IGO0647,01/24/2014 11:22:41,,RLBFN
IGO0648,01/24/2014 11:22:42,,RABDU
IGO0649,01/24/2014 11:22:49,,RABLO
IGO0650,01/24/2014 11:22:50,,RAALO
IGO0651,01/24/2014 11:22:55,,FPILO
IGO0652,01/24/2014 11:22:55,,RABUB
IGO0653,01/24/2014 11:22:56,,YSP
IGO0654,01/24/2014 11:22:56,,XHHLO
IGO0655,01/24/2014 11:22:56,,XBBBIDUUB
IGO0656,01/24/2014 11:22:59,,FFO
IGO0657,01/24/2014 11:23:10,,RAAUB
IGO0658,01/24/2014 11:23:18,,RABDP
IGO0659,01/24/2014 11:23:20,,MPWDP
IGO0660,01/24/2014 11:23:22,,RABVR
IGO0661,01/24/2014 11:23:27,,MPWDP
IGO0662,01/24/2014 11:23:29,,RLADP
IGO0663,01/24/2014 11:23:33,,SAM
IGO0664,01/24/2014 11:23:35,,RAAVR
IGO0665,01/24/2014 11:23:40,,RLAVR
IGO0666,01/24/2014 11:23:42,,RLBLO
IGO0667,01/24/2014 11:23:46,,FLBDP
IGO0668,01/24/2014 11:23:50,,RLBBI WT
IGO0669,01/24/2014 11:23:53,,FLBVR
IGO0670,01/24/2014 11:23:58,,FABDQ
IGO0671,01/24/2014 11:24:00,,FAADQ
IGO0672,01/24/2014 11:24:05,,HL
IGO0673,01/24/2014 11:24:22,,FLADQ
IGO0674,01/24/2014 11:24:24,,FLBDU
IGO0675,01/24/2014 11:24:25,,FLBDQ
IGO0676,01/24/2014 11:24:45,,HS D
IGO0677,01/24/2014 11:24:49,,RABDU
IGO0678,01/24/2014 11:24:51,,RAADU
IGO0679,01/24/2014 11:24:55,,RLADU
IGO0680,01/24/2014 11:24:57,,RABDQ
IGO0681,01/24/2014 11:25:00,,FAADU
IGO0682,01/24/2014 11:25:09,,FLADU
IGO0683,01/24/2014 11:25:10,,RLBDQ
IGO0684,01/24/2014 11:25:13,,FABDA
IGO0685,01/24/2014 11:25:13,,FLBDU
IGO0686,01/24/2014 11:25:15,,FAAAJ
IGO0687,01/24/2014 11:25:18,,FFCAJ
IGO0688,01/24/2014 11:25:26,,YWM
IGO0689,01/24/2014 11:25:37,,XHHAJ
IGO0690,01/24/2014 11:25:38,,XCCDUDA
IGO0691,01/24/2014 11:25:49,,MPWAJ
IGO0692,01/24/2014 11:26:18,,RLAAJ
IGO0693,01/24/2014 11:26:20,,RLBAJ
IGO0694,01/24/2014 11:26:51,,SAS
IGO0695,01/24/2014 11:26:56,,FABDU
IGO0696,01/24/2014 11:26:59,,RABVR
IGO0697,01/24/2014 11:27:01,,FAAVR
IGO0698,01/24/2014 11:27:06,,RPHVR
IGO0699,01/24/2014 11:27:08,,RLAVR
IGO0700,01/24/2014 11:27:14,,AFSVRBR
IGO0701,01/24/2014 11:27:16,,RAAVR
IGO0702,01/24/2014 11:27:20,,FLAVR
IGO0703,01/24/2014 11:27:22,,FLBVR
IGO0704,01/24/2014 11:27:26,,FABVV
IGO0705,01/24/2014 11:27:34,,MABPV
